EOG,GAZE_INTERPOLATED,SACC,STIM,TIME
27.844139829,19.3,NaN,0.31,75.7259
27.849380658,19.3,NaN,0.31,75.7379
27.832023417,18.26,NaN,0.31,75.7499
27.831927255,19.12,NaN,0.31,75.7619
27.831927255,19.27,NaN,0.31,75.7739
27.831927255,19.25,NaN,0.31,75.7859
27.831927255,19.25,NaN,0.31,75.7979
27.828994314,19.27,NaN,0.31,75.8099
27.835389087,19.3,NaN,0.31,75.8219
27.836831517,19.29,NaN,0.31,75.8339
27.836831517,19.24,NaN,0.31,75.8459
27.836831517,19.15,NaN,0.31,75.8579
27.838177785,19.18,NaN,0.31,75.8699
27.838610514,19.2,NaN,0.31,75.8819
27.825772887,19.23,NaN,0.31,75.8939
27.825772887,19.26,NaN,0.31,75.9059
27.825772887,19.3,NaN,0.31,75.9179
27.833802414,19.33,NaN,-0.31,75.9299
27.830965635,19.33,NaN,-0.31,75.9419
27.826494102,19.3,NaN,-0.31,75.9539
27.839572134,19.32,NaN,-0.31,75.9659
27.839572134,20.02,NaN,-0.31,75.9779
27.839572134,19.51,NaN,-0.31,75.9899
27.839572134,18.36,-34.52,-0.31,76.0019
27.803030574,14.44,NaN,-0.31,76.0139
27.803030574,10.45,NaN,-0.31,76.0259
27.782355744,6.46,NaN,-0.31,76.0379
27.750574203,2.48,NaN,-0.31,76.0499
27.750574203,-1.51,NaN,-0.31,76.0619
27.750574203,-5.5,NaN,-0.31,76.0739
27.750574203,-9.49,NaN,-0.31,76.0859
27.733986258,-12.77,NaN,-0.31,76.0979
27.731149479,-13.33,NaN,-0.31,76.1099
27.734947878,-13.3,NaN,-0.31,76.1219
27.732976557,-13.09,NaN,-0.31,76.1339
27.732976557,-13.6,NaN,-0.31,76.1459
27.732976557,-13.55,NaN,-0.31,76.1579
27.73985214,-13.62,NaN,-0.31,76.1699
27.728072295,-13.71,NaN,-0.31,76.1819
27.732928476,-13.74,NaN,-0.31,76.1939
27.721533279,-13.78,NaN,-0.31,76.2059
27.722350656,-14.48,NaN,-0.31,76.2179
27.722350656,-14.63,NaN,-0.31,76.2299
27.722350656,-14.99,NaN,-0.31,76.2419
27.721869846,-15.51,NaN,-0.31,76.2539
27.718792662,-15.45,NaN,-0.31,76.2659
27.722302575,-15.45,NaN,-0.31,76.2779
27.722783385,-15.5,NaN,-0.31,76.2899
27.722783385,-15.54,NaN,-0.31,76.3019
27.722783385,-15.58,NaN,-0.31,76.3139
27.722783385,-15.6,NaN,-0.31,76.3259
27.726293298,-15.61,NaN,-0.31,76.3379
27.718311852,-15.63,NaN,-0.31,76.3499
27.718311852,-15.63,NaN,-0.31,76.3619
27.718311852,-15.66,NaN,-0.31,76.3739
27.716532855,-15.66,NaN,-0.31,76.3859
27.716100126,-15.66,NaN,-0.31,76.3979
27.709416867,-15.65,NaN,-0.31,76.4099
27.709416867,-16.62,NaN,-0.31,76.4219
27.713167185,-15.81,NaN,-0.31,76.4339
27.713167185,-15.66,NaN,-0.31,76.4459
27.713167185,-15.72,NaN,-0.31,76.4579
27.71581164,-15.76,NaN,-0.31,76.4699
27.706964736,-15.27,NaN,-0.31,76.4819
27.703550985,-16.62,NaN,-0.31,76.4939
27.703550985,-16.07,NaN,-0.31,76.5059
27.703550985,-16.11,NaN,-0.31,76.5179
27.712061322,-16.12,NaN,-0.31,76.5299
27.714609615,-16.1,NaN,-0.31,76.5419
27.706147359,-16.1,NaN,-0.31,76.5539
27.70282977,-16.09,NaN,-0.31,76.5659
27.715138506,-16.1,NaN,-0.31,76.5778
27.712157484,-16.12,NaN,-0.31,76.5898
27.712205565,-16.12,NaN,-0.31,76.6018
27.712205565,-16.12,NaN,-0.31,76.6138
27.712205565,-16.11,NaN,-0.31,76.6258
27.71292678,-16,NaN,-0.31,76.6378
27.707253222,-15.19,NaN,-0.31,76.6498
27.711580512,-16.1,NaN,-0.31,76.6618
27.711580512,-16.13,NaN,-0.31,76.6738
27.711580512,-16.15,NaN,-0.31,76.6858
27.711580512,-16.16,NaN,-0.31,76.6978
27.704464524,-16.18,NaN,-0.31,76.7098
27.714465372,-16.07,NaN,-0.31,76.7218
27.706916655,-15.26,NaN,-0.31,76.7338
27.70282977,-16.18,NaN,-0.31,76.7458
27.70282977,-16.21,NaN,-0.31,76.7578
27.724081572,-16.24,NaN,-0.31,76.7698
27.711195864,-16.39,NaN,-0.31,76.7818
27.699079452,-16.88,NaN,-0.31,76.7938
27.707541708,-16.21,NaN,-0.42,76.8058
27.703262499,-16.18,NaN,-0.42,76.8178
27.709416867,-16.15,NaN,-0.42,76.8298
27.709416867,-15.88,NaN,-0.42,76.8418
27.709416867,-15.33,NaN,-0.42,76.8538
27.695713782,-16.27,NaN,-0.42,76.8658
27.694271352,-16.74,NaN,-0.42,76.8778
27.698358237,-16.15,NaN,-0.42,76.8898
27.698358237,-16.2,NaN,-0.42,76.9018
27.698358237,-16.23,NaN,-0.42,76.9138
27.698358237,-17.28,-6.78,-0.42,76.9258
27.693598218,-19.43,NaN,-0.42,76.9378
27.686914959,-21.08,NaN,-0.42,76.9498
27.672731064,-22.1,NaN,-0.42,76.9618
27.672731064,-21.79,NaN,-0.42,76.9738
27.672731064,-21.8,NaN,-0.42,76.9858
27.676000572,-21.74,NaN,-0.42,76.9978
27.676000572,-21.48,NaN,-0.42,77.0098
27.687732336,-21.21,NaN,-0.42,77.0218
27.684655152,-22.4,NaN,-0.42,77.0338
27.684655152,-22.42,NaN,-0.42,77.0458
27.684655152,-22.48,NaN,-0.42,77.0578
27.684655152,-21.95,NaN,-0.42,77.0698
27.687059202,-21.96,NaN,-0.42,77.0818
27.676769868,-22.57,NaN,-0.42,77.0938
27.675856329,-22.58,NaN,-0.42,77.1058
27.675856329,-21.57,NaN,-0.42,77.1178
27.675856329,-22.63,NaN,-0.42,77.1298
27.677443002,-22.66,NaN,-0.42,77.1418
27.672442578,-22.28,NaN,-0.42,77.1538
27.677779569,-21.94,NaN,-0.42,77.1658
27.677779569,-22.17,NaN,-0.42,77.1778
27.677779569,-22.67,NaN,-0.42,77.1898
27.671192472,-22.75,NaN,-0.42,77.2018
27.673933089,-22.45,NaN,-0.42,77.2138
27.673356117,-22.08,NaN,-0.42,77.2258
27.672827226,-22.61,NaN,-0.42,77.2378
27.672827226,-22.51,NaN,-0.42,77.2498
27.672827226,-22.06,NaN,-0.42,77.2618
27.670423176,-22.08,NaN,-0.42,77.2738
27.672106011,-22.61,NaN,-0.42,77.2858
27.66724983,-22.46,NaN,-0.42,77.2978
27.66724983,-21.99,NaN,-0.42,77.3098
27.670759743,-22.41,NaN,-0.42,77.3218
27.670759743,-22.48,NaN,-0.42,77.3338
27.670759743,-22.08,NaN,-0.42,77.3458
27.670759743,-22.73,NaN,-0.42,77.3578
27.67398117,-22.77,NaN,-0.42,77.3698
27.661816677,-22.55,NaN,-0.42,77.3818
27.662057082,-22.2,NaN,-0.42,77.3938
27.662057082,-22.42,NaN,-0.42,77.4058
27.662057082,-22.75,NaN,-0.42,77.4178
27.666865182,-22.76,NaN,-0.42,77.4298
27.666865182,-22.76,NaN,-0.42,77.4418
27.663499512,-22.17,NaN,-0.42,77.4538
27.666143967,-22.44,NaN,-0.42,77.4658
27.65426796,-22.77,NaN,-0.42,77.4778
27.65426796,-22.76,NaN,-0.42,77.4898
27.65426796,-22.75,NaN,-0.42,77.5018
27.65426796,-22.75,NaN,-0.42,77.5138
27.65426796,-22.74,NaN,-0.42,77.5258
27.662393649,-22.73,NaN,-0.42,77.5378
27.661768596,-22.74,NaN,-0.42,77.5498
27.669750042,-22.75,NaN,-0.42,77.5618
27.659989599,-22.75,NaN,-0.42,77.5738
27.659989599,-22.73,NaN,-0.42,77.5858
27.660710814,-22.7,NaN,-0.42,77.5978
27.660710814,-22.68,NaN,-0.42,77.6098
27.661912839,-22.69,NaN,-0.42,77.6218
27.661912839,-22.39,NaN,-0.42,77.6338
27.656143119,-22.18,NaN,0.42,77.6458
27.671721363,-22.58,NaN,0.42,77.6578
27.668307612,-22.7,NaN,0.42,77.6698
27.683212722,-22.66,NaN,0.42,77.6818
27.683212722,-22.64,NaN,0.42,77.6938
27.683212722,-22.63,NaN,0.42,77.7058
27.670567419,-22.59,NaN,0.42,77.7178
27.65955687,-22.53,NaN,0.42,77.7298
27.682251102,-22.44,47.75,0.42,77.7418
27.68888628,-19.93,NaN,0.42,77.7538
27.690761439,-16.03,NaN,0.42,77.7658
27.719513877,-12.13,NaN,0.42,77.7778
27.743794782,-8.22,NaN,0.42,77.7898
27.743794782,-4.32,NaN,0.42,77.8018
27.743794782,-0.41,NaN,0.42,77.8138
27.743794782,3.49,NaN,0.42,77.8257
27.745477617,7.4,NaN,0.42,77.8377
27.745477617,11.3,NaN,0.42,77.8497
27.768941145,15.2,NaN,0.42,77.8617
27.770575899,19.11,NaN,0.42,77.8737
27.771681762,20.11,NaN,0.42,77.8857
27.766729419,20.04,NaN,0.42,77.8977
27.766729419,20.21,NaN,0.42,77.9097
27.766729419,20.36,NaN,0.42,77.9217
27.77350884,20.46,NaN,0.42,77.9337
27.760911618,20.56,NaN,0.42,77.9457
27.775672485,20.61,NaN,0.42,77.9577
27.781394124,21.5,NaN,0.42,77.9697
27.780095937,22.92,NaN,0.42,77.9817
27.780384423,24.34,NaN,0.42,77.9937
27.780384423,24.57,NaN,0.42,78.0057
27.779134317,24.74,NaN,0.42,78.0177
27.779134317,24.72,NaN,0.42,78.0297
27.788798598,24.95,NaN,0.42,78.0417
27.788798598,24.98,NaN,0.42,78.0537
27.773941569,24.97,NaN,0.42,78.0657
27.778557345,24.96,NaN,0.42,78.0777
27.783076959,25.02,NaN,0.42,78.0897
27.783076959,25.25,NaN,0.42,78.1017
27.783076959,25.24,NaN,0.42,78.1137
27.775624404,25.26,NaN,0.42,78.1257
27.773941569,25.3,NaN,0.42,78.1377
27.772931868,25.3,NaN,0.42,78.1497
27.787308087,25.31,NaN,0.42,78.1617
27.787308087,25.31,NaN,0.42,78.1737
27.787308087,25.31,NaN,0.42,78.1857
27.787308087,25.31,NaN,0.42,78.1977
27.776105214,25.34,NaN,0.42,78.2097
27.774614703,25.27,NaN,0.42,78.2217
27.773220354,24.85,NaN,0.42,78.2337
27.776009052,25.41,NaN,0.42,78.2457
27.776009052,25.43,NaN,0.42,78.2577
27.776009052,25.43,NaN,0.42,78.2697
27.779470884,25.44,NaN,0.42,78.2817
27.77591289,25.45,NaN,0.42,78.2937
27.77879775,25.45,NaN,0.42,78.3057
27.77879775,25.48,NaN,0.42,78.3177
27.77879775,25.48,NaN,0.42,78.3297
27.77879775,25.07,NaN,0.42,78.3417
27.774230055,25.09,NaN,0.42,78.3537
27.778268859,25.5,NaN,0.42,78.3657
27.772691463,25.51,NaN,0.42,78.3777
27.776057133,25.39,NaN,0.42,78.3897
27.768941145,24.94,NaN,0.42,78.4017
27.779903613,25.51,NaN,0.42,78.4137
27.763267587,25.09,NaN,0.42,78.4257
27.763267587,25.1,NaN,0.42,78.4377
27.763267587,25.47,NaN,0.42,78.4497
27.763267587,25.48,NaN,0.42,78.4617
27.766537095,25.49,NaN,0.42,78.4737
27.77014317,25.49,NaN,0.42,78.4857
27.764036883,25.56,NaN,0.42,78.4977
27.766681338,26.14,NaN,0.42,78.5097
27.76918155,25.49,NaN,0.42,78.5217
27.761103942,25.46,NaN,0.42,78.5337
27.77447046,25.46,NaN,0.42,78.5457
27.760238484,25.37,NaN,0.42,78.5577
27.760238484,24.8,NaN,0.42,78.5697
27.765719718,25.44,NaN,0.42,78.5817
27.765719718,25.49,NaN,0.42,78.5937
27.765719718,25.6,NaN,0.42,78.6057
27.765719718,25.51,NaN,0.42,78.6177
27.766873662,25.46,NaN,0.42,78.6297
27.762738696,25.53,NaN,0.42,78.6417
27.774181974,25.36,NaN,0.42,78.6537
27.762690615,24.82,NaN,0.42,78.6657
27.768460335,25.91,NaN,0.42,78.6777
27.769854684,25.56,NaN,0.42,78.6897
27.769854684,25.63,NaN,0.42,78.7017
27.776634105,25.42,NaN,0.42,78.7137
27.766440933,25.41,NaN,0.42,78.7257
27.764613855,25.41,NaN,0.42,78.7377
27.764613855,24.9,NaN,0.42,78.7497
27.767065986,24.86,NaN,0.42,78.7617
27.765286989,25.43,NaN,0.42,78.7737
27.765286989,25.62,NaN,0.42,78.7857
27.765286989,26.04,NaN,0.42,78.7977
27.76533507,25.45,NaN,0.42,78.8097
27.75668049,25.44,NaN,0.42,78.8217
27.759805755,25.43,NaN,0.42,78.8337
27.759805755,25.45,NaN,0.42,78.8457
27.759805755,25.48,NaN,0.42,78.8577
27.759805755,25.5,NaN,0.42,78.8697
27.756295842,25.52,NaN,0.42,78.8817
27.760959699,25.53,NaN,0.42,78.8937
27.754853412,25.53,NaN,0.42,78.9057
27.75860373,25.53,NaN,0.42,78.9177
27.75860373,25.53,NaN,0.42,78.9297
27.755334222,25.53,NaN,0.42,78.9417
27.757017057,25.52,NaN,0.42,78.9537
27.75908454,25.57,NaN,0.42,78.9657
27.75908454,26.08,NaN,0.42,78.9777
27.75908454,25.09,NaN,0.42,78.9897
27.755093817,25.51,NaN,0.42,79.0017
27.761825157,25.12,NaN,0.42,79.0137
27.760478889,25.16,NaN,0.42,79.0257
27.760478889,25.49,NaN,0.42,79.0377
27.760478889,25.48,NaN,0.42,79.0497
27.760478889,25.46,NaN,0.42,79.0617
27.748891368,25.8,NaN,0.42,79.0737
27.756824733,24.89,NaN,0.42,79.0856
27.760238484,25.32,NaN,0.42,79.0976
27.754997655,25.44,NaN,0.42,79.1096
27.749660664,25.71,NaN,0.42,79.1216
27.749660664,25.92,NaN,0.42,79.1336
27.749660664,25.15,NaN,0.42,79.1456
27.746535399,25.06,NaN,0.42,79.1576
27.746775804,25.46,NaN,0.42,79.1696
27.747448938,25.46,NaN,0.42,79.1816
27.744804483,25.48,NaN,0.42,79.1936
27.744804483,25.51,NaN,0.42,79.2056
27.744804483,25.59,NaN,0.42,79.2176
27.747304695,26.19,NaN,0.42,79.2296
27.740573355,25.48,NaN,0.42,79.2416
27.742063866,24.77,NaN,0.42,79.2536
27.746775804,25.12,NaN,0.42,79.2656
27.746775804,25.35,NaN,0.42,79.2776
27.746775804,24.76,NaN,0.42,79.2896
27.743410134,24.77,NaN,0.42,79.3016
27.741006084,26.1,NaN,0.42,79.3136
27.747016209,25.52,NaN,0.42,79.3256
27.747016209,24.93,NaN,0.42,79.3376
27.747016209,25.39,NaN,0.42,79.3496
27.747208533,25.33,NaN,0.42,79.3616
27.743554377,24.95,NaN,0.42,79.3736
27.740717598,25.45,NaN,0.42,79.3856
27.743794782,25.62,NaN,0.42,79.3976
27.743073567,25.93,NaN,0.42,79.4096
27.743073567,25.86,NaN,0.42,79.4216
27.743073567,25.5,NaN,0.42,79.4336
27.743073567,25.36,NaN,0.42,79.4456
27.742111947,24.86,NaN,0.42,79.4576
27.740573355,25.26,NaN,0.42,79.4696
27.73937133,25.47,NaN,0.42,79.4816
27.743650539,25.46,NaN,0.42,79.4936
27.743650539,25.47,NaN,0.42,79.5056
27.75619968,25.47,NaN,0.42,79.5176
27.738746277,25.48,NaN,0.42,79.5296
27.74610267,25.47,NaN,0.42,79.5416
27.74610267,24.81,NaN,0.42,79.5536
27.745333374,25.35,NaN,0.42,79.5656
27.745333374,25.51,NaN,0.42,79.5776
27.745333374,25.54,NaN,0.42,79.5896
27.745333374,24.86,NaN,0.42,79.6016
27.743025486,25.26,NaN,0.42,79.6136
27.739082844,25.52,NaN,0.42,79.6256
27.738313548,25.52,NaN,0.42,79.6376
27.748218234,25.14,NaN,0.42,79.6496
27.741438813,25.19,NaN,0.42,79.6616
27.741438813,25.49,NaN,0.42,79.6736
27.741438813,25.48,NaN,0.42,79.6856
27.741438813,25.48,NaN,0.42,79.6976
27.733793934,25.5,NaN,0.42,79.7096
27.733793934,25.51,NaN,-0.1,79.7216
27.728072295,25.53,NaN,-0.1,79.7336
27.732976557,25.55,NaN,-0.1,79.7456
27.725524002,25.54,NaN,-0.1,79.7576
27.731918775,25.57,NaN,-0.1,79.7696
27.731918775,25.58,NaN,-0.1,79.7816
27.731918775,25.55,NaN,-0.1,79.7936
27.717446394,24.87,NaN,-0.1,79.8056
27.717446394,25.34,-29.02,-0.1,79.8176
27.698742885,22.37,NaN,-0.1,79.8296
27.683068479,18.49,NaN,-0.1,79.8416
27.683068479,14.61,NaN,-0.1,79.8536
27.67157712,10.73,NaN,-0.1,79.8656
27.662249406,6.84,NaN,-0.1,79.8776
27.65234472,2.96,NaN,-0.1,79.8896
27.649556022,-0.92,NaN,-0.1,79.9016
27.649556022,-1.71,NaN,-0.1,79.9136
27.65426796,-1.77,NaN,-0.1,79.9256
27.658451007,-1.79,NaN,-0.1,79.9376
27.650661885,-1.82,NaN,-0.1,79.9496
27.650661885,-1.47,NaN,-0.1,79.9616
27.654508365,-1.36,NaN,-0.1,79.9736
27.651431181,-1.9,NaN,-0.1,79.9856
27.653065935,-1.94,NaN,-0.1,79.9976
27.647296215,-1.62,NaN,-0.1,80.0096
27.63359313,-1.36,NaN,-0.1,80.0216
27.63359313,-2.01,NaN,-0.1,80.0336
27.63359313,-2.4,NaN,-0.1,80.0456
27.641526495,-4.33,NaN,-0.1,80.0576
27.640997604,-3.95,NaN,-0.1,80.0696
27.645228732,-3.82,NaN,-0.1,80.0816
27.641334171,-3.83,NaN,-0.1,80.0936
27.645757623,-3.84,NaN,-0.1,80.1056
27.64224771,-3.86,NaN,-0.1,80.1176
27.652969773,-3.34,NaN,-0.1,80.1296
27.652969773,-3.25,NaN,-0.1,80.1416
27.65186391,-4.52,NaN,-0.1,80.1536
27.640276389,-4.47,NaN,-0.1,80.1656
27.632968077,-3.96,NaN,-0.1,80.1776
27.632968077,-3.94,NaN,-0.1,80.1896
27.636429909,-3.93,NaN,-0.1,80.2016
27.652248558,-3.94,NaN,-0.1,80.2136
27.638785878,-3.7,NaN,-0.1,80.2256
27.63840123,-2.83,NaN,-0.1,80.2376
27.628544625,-3.96,NaN,-0.1,80.2496
27.628544625,-3.96,NaN,-0.1,80.2616
27.641238009,-3.98,NaN,-0.1,80.2736
27.642536196,-3.99,NaN,-0.1,80.2856
27.639939822,-4,NaN,-0.1,80.2976
27.646623081,-3.74,NaN,-0.1,80.3096
27.633352725,-2.85,NaN,-0.1,80.3216
27.639218607,-4.01,NaN,-0.1,80.3335
27.632583429,-4.03,NaN,-0.1,80.3455
27.632583429,-4.04,NaN,-0.1,80.3575
27.632583429,-4.03,NaN,-0.1,80.3695
27.632583429,-4.03,NaN,-0.1,80.3815
27.636526071,-3.79,NaN,-0.1,80.3935
27.639074364,-2.88,NaN,-0.1,80.4055
27.634410507,-4.08,NaN,-0.1,80.4175
27.628977354,-4.08,NaN,-0.1,80.4295
27.634410507,-4.08,NaN,-0.1,80.4415
27.629506245,-4.08,NaN,-0.1,80.4535
27.629794731,-4.08,NaN,-0.1,80.4655
27.628736949,-4.08,NaN,-0.1,80.4775
27.628736949,-4.07,NaN,-0.1,80.4895
27.628736949,-3.15,NaN,-0.1,80.5015
27.628736949,-3.74,NaN,-0.1,80.5135
27.629217759,-4.06,NaN,-0.1,80.5255
27.638689716,-4.07,NaN,-0.1,80.5375
27.62926584,-4.08,NaN,-0.1,80.5495
27.629362002,-4.09,NaN,-0.1,80.5615
27.629362002,-4.1,NaN,-0.1,80.5735
27.629362002,-3.17,NaN,-0.1,80.5855
27.631429485,-5.15,NaN,-0.1,80.5975
27.630564027,-4.14,NaN,-0.1,80.6095
27.622822986,-4.12,NaN,-0.1,80.6215
27.609119901,-4.29,NaN,-0.1,80.6335
27.627054114,-4.9,NaN,-0.1,80.6455
27.626957952,-2.87,NaN,-0.1,80.6575
27.626957952,-4.58,NaN,-0.1,80.6695
27.633016158,-4.08,NaN,-0.1,80.6815
27.61868802,-5.34,NaN,-0.1,80.6935
27.617437914,-4.32,NaN,-0.1,80.7055
27.617437914,-4.05,NaN,-0.1,80.7175
27.617437914,-4.05,NaN,-0.1,80.7295
27.617437914,-4.06,NaN,-0.1,80.7415
27.617437914,-4.08,NaN,-0.1,80.7535
27.618303372,-4.09,NaN,-0.1,80.7655
27.616091646,-4.11,NaN,-0.1,80.7775
27.613495272,-4.12,NaN,-0.1,80.7895
27.615995484,-4.13,NaN,-0.1,80.8015
27.610658493,-4.13,NaN,-0.1,80.8135
27.612677895,-4.01,NaN,-0.1,80.8255
27.612677895,-3.07,NaN,-0.1,80.8375
27.619986207,-4.04,NaN,-0.1,80.8495
27.616716699,-5.49,NaN,-0,80.8615
27.604600287,-4.4,NaN,-0,80.8735
27.604600287,-4.14,NaN,-0,80.8855
27.613495272,-3.59,NaN,-0,80.8975
27.60474453,-3.13,NaN,-0,80.9095
27.616572456,-3.98,5.01,-0,80.9215
27.616572456,-2.45,NaN,-0,80.9335
27.622871067,-0.09,NaN,-0,80.9455
27.62301531,2.27,NaN,-0,80.9575
27.627294519,0.66,NaN,-0,80.9695
27.627294519,1.16,NaN,-0,80.9815
27.627294519,-0.04,NaN,-0,80.9935
27.620995908,0.94,NaN,-0,81.0055
27.618351453,1.21,NaN,-0,81.0175
27.630948675,1.23,NaN,-0,81.0295
27.619841964,1.25,NaN,-0,81.0415
27.619841964,1.08,NaN,-0,81.0535
27.626236737,-0.1,NaN,-0,81.0655
27.624409659,-0.09,NaN,-0,81.0775
27.624409659,1.28,NaN,-0,81.0895
27.622919148,1.28,NaN,-0,81.1015
27.62782341,1.57,NaN,-0,81.1135
27.619841964,2.63,NaN,-0,81.1255
27.619841964,1.27,NaN,-0,81.1375
27.619841964,1.26,NaN,-0,81.1495
27.62590017,1.14,NaN,-0,81.1615
27.623688444,0.22,NaN,-0,81.1735
27.619601559,1.27,NaN,-0,81.1855
27.636141423,1.57,NaN,-0,81.1975
27.636141423,2.62,NaN,-0,81.2095
27.636141423,1.26,NaN,-0,81.2215
27.623832687,1.26,NaN,-0,81.2335
27.61916883,1.27,NaN,-0,81.2455
27.61916883,1.27,NaN,-0,81.2575
27.61916883,1.26,NaN,-0,81.2695
27.61916883,1.28,NaN,-0,81.2815
27.620226612,1.28,NaN,-0,81.2935
27.611523951,1.27,NaN,-0,81.3055
27.608446767,1.26,NaN,-0,81.3175
27.604167558,1.39,NaN,-0,81.3295
27.604167558,2.58,NaN,-0,81.3415
27.604167558,1.26,NaN,-0,81.3535
27.604167558,1.64,NaN,-0,81.3655
27.616380132,2.59,NaN,-0,81.3775
27.61147587,2.65,NaN,-0,81.3895
27.61195668,1.27,NaN,-0,81.4015
27.61195668,1.28,NaN,-0,81.4135
27.60762939,1.29,NaN,-0,81.4255
27.60762939,1.3,NaN,-0,81.4375
27.60762939,1.3,NaN,-0,81.4495
27.608446767,1.3,NaN,-0,81.4615
27.608446767,1.31,NaN,-0,81.4735
27.608446767,1.31,NaN,-0,81.4855
27.620467017,1.3,NaN,-0,81.4975
27.610754655,1.29,NaN,-0,81.5095
27.604792611,1.27,NaN,-0,81.5215
27.612197085,1.27,NaN,-0,81.5335
27.612197085,1.27,NaN,-0,81.5455
27.612197085,2.31,NaN,-0,81.5575
27.611812437,1.68,NaN,-0,81.5695
27.609744954,1.32,NaN,-0,81.5814
27.609744954,1.34,NaN,-0,81.5934
27.609744954,1.35,NaN,-0,81.6054
27.609744954,1.35,NaN,-0,81.6174
27.602917452,1.46,NaN,-0,81.6294
27.604936854,2.42,NaN,-0,81.6414
27.606379284,1.75,NaN,-0,81.6534
27.606379284,1.38,NaN,-0,81.6654
27.606379284,0.62,NaN,-0,81.6774
27.599792187,-0.06,NaN,-0,81.6894
27.603879072,0.72,NaN,-0,81.7014
27.610850817,1.37,NaN,-0,81.7134
27.610850817,1.35,NaN,-0,81.7254
27.610850817,2,NaN,-0,81.7374
27.610850817,2.27,NaN,-0,81.7494
27.599215215,1.33,NaN,-0,81.7614
27.600128754,1.31,NaN,-0,81.7734
27.609696873,1.33,NaN,-0,81.7854
27.597243894,1.34,NaN,-0,81.7974
27.598782486,1.34,NaN,-0,81.8094
27.598782486,1.99,NaN,-0,81.8214
27.598782486,2.28,NaN,-0,81.8334
27.598782486,1.32,NaN,-0,81.8454
27.596426517,1.34,NaN,-0,81.8574
27.597965109,1.36,NaN,-0,81.8694
27.592483875,1.37,NaN,-0,81.8814
27.592483875,1.38,NaN,-0,81.8934
27.595849545,2.13,NaN,-0,81.9054
27.595849545,2.32,NaN,-0,81.9174
27.595849545,1.39,NaN,-0,81.9294
27.592820442,1.19,NaN,-0,81.9414
27.583300404,0.3,NaN,-0,81.9534
27.597388137,1.4,NaN,-0,81.9654
27.597388137,1.4,NaN,-0,81.9774
27.597388137,2.14,NaN,-0,81.9894
27.590704878,0.54,NaN,-0,82.0014
27.585127482,2.69,NaN,-0,82.0134
27.586666074,1.37,NaN,-0,82.0254
27.586666074,1.39,NaN,-0,82.0374
27.586666074,1.53,NaN,-0,82.0494
27.589695177,2.74,NaN,-0,82.0614
27.589695177,1.49,NaN,-0,82.0734
27.598734405,1.41,NaN,-0,82.0854
27.592435794,1.41,NaN,-0,82.0974
27.598686324,1.4,NaN,-0,82.1094
27.60378291,1.39,NaN,-0,82.1214
27.60378291,1.37,NaN,-0,82.1334
27.602869371,1.37,NaN,-0,82.1454
27.602869371,2.1,NaN,-0,82.1574
27.602869371,0.26,NaN,0.53,82.1694
27.602869371,1.16,NaN,0.53,82.1814
27.602869371,1.36,NaN,0.53,82.1934
27.592483875,1.38,NaN,0.53,82.2054
27.584310105,0.09,NaN,0.53,82.2174
27.581329083,-0.01,NaN,0.53,82.2294
27.579357762,1.37,NaN,0.53,82.2414
27.585656373,1.36,NaN,0.53,82.2534
27.585656373,1.37,NaN,0.53,82.2654
27.585656373,2.35,NaN,0.53,82.2774
27.588060423,1.22,29.71,0.53,82.2894
27.610850817,5.32,NaN,0.53,82.3014
27.624746226,8.52,NaN,0.53,82.3134
27.646911567,11.73,NaN,0.53,82.3254
27.651479262,14.93,NaN,0.53,82.3374
27.66292254,18.14,NaN,0.53,82.3494
27.665278509,21.35,NaN,0.53,82.3614
27.665278509,24.2,NaN,0.53,82.3734
27.665278509,26.06,NaN,0.53,82.3854
27.665278509,27.58,NaN,0.53,82.3974
27.667201749,28.67,NaN,0.53,82.4094
27.660374247,29.24,NaN,0.53,82.4214
27.666095886,29.11,NaN,0.53,82.4334
27.666095886,29.09,NaN,0.53,82.4454
27.649411779,29.23,NaN,0.53,82.4574
27.671288634,29.05,NaN,0.53,82.4694
27.666528615,29.26,NaN,0.53,82.4814
27.666528615,29.41,NaN,0.53,82.4934
27.661432029,29.49,NaN,0.53,82.5054
27.670711662,29.49,NaN,0.53,82.5174
27.670230852,30.24,NaN,0.53,82.5294
27.670230852,31.03,NaN,0.53,82.5414
27.668163369,31.83,NaN,0.53,82.5534
27.662153244,31.8,NaN,0.53,82.5654
27.670038528,31.72,NaN,0.53,82.5774
27.65715282,31.7,NaN,0.53,82.5894
27.65715282,31.67,NaN,0.53,82.6014
27.658402926,31.66,NaN,0.53,82.6134
27.658402926,31.67,NaN,0.53,82.6254
27.658402926,31.7,NaN,0.53,82.6374
27.657585549,31.69,NaN,0.53,82.6494
27.65186391,31.68,NaN,0.53,82.6614
27.65426796,31.68,NaN,0.53,82.6734
27.65859525,31.65,NaN,0.53,82.6854
27.65859525,31.62,NaN,0.53,82.6974
27.65859525,31.62,NaN,0.53,82.7094
27.65859525,31.63,NaN,0.53,82.7214
27.65859525,31.58,NaN,0.53,82.7334
27.65859525,31.57,NaN,0.53,82.7454
27.661287786,31.59,NaN,0.53,82.7574
27.65763363,31.6,NaN,0.53,82.7694
27.665086185,31.76,NaN,0.53,82.7814
27.65715282,31.94,NaN,0.53,82.7934
27.649988751,31.63,NaN,0.53,82.8054
